,created_at,text,attitudes_count,comments_count,reposts_count,scheme
292,2018-01-31 22:30:27,转发微博,12.0,0.0,15.0,https://m.weibo.cn/status/G0ZVm9LzX?mblogid=G0ZVm9LzX&luicode=10000011&lfid=1076031254381361
293,2018-01-31 21:10:58,转发微博,7.0,4.0,11.0,https://m.weibo.cn/status/G0Zp60qfJ?mblogid=G0Zp60qfJ&luicode=10000011&lfid=1076031254381361
294,2018-01-30 23:24:02,"回复<a href='https://m.weibo.cn/n/极品投资_DAAJ'>@极品投资_DAAJ</a>:去年涨幅度巨大，并不是决定是否值得继续买入与否的理由，关键还是自己的眼光要放得足够足够远，甚至说站来未来五年，或者更长的时间看现在，有时可能就比较清楚一些。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;"" alt=""[微笑]""></span>//<a href='https://m.weibo.cn/n/极品投资_DAAJ'>@极品投资_DAAJ</a>:关键问题是讲的几个股都是去年涨幅巨大的，无潜力品种<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_nu-3895b46600.png"" style=""width:1em;height:1em;"" alt=""[怒]""></span>",23.0,3.0,15.0,https://m.weibo.cn/status/G0QQCimrt?mblogid=G0QQCimrt&luicode=10000011&lfid=1076031254381361
295,2018-01-30 23:16:21,【企业内生性增长的力量】有朋友问我现在一些优秀企业还有没有投资机会？依我个人的眼光来看，2015年股灾之后，特别是2017年一些优秀企业走出了价值修复，或者可以称之为“价值重塑”的行情，而且这一上涨行情当说与外来资金，与中国股市慢慢与国际成熟市场接轨有关，与监管层的努力等因素有关。那么，未来的投资收益可能更多的是来自于这些优秀企业内生性增长的力量了。如果细细挖掘这些优秀企业，并且将自己的眼光放得足够足够长远，那么，实际上现在仍然孕育着不错的投资机会的。而决定这种不错的投资机会的根本点，仍然在于中国经过改革开放40年而走出的一些优秀龙头企业，其发展远未有天花板，而且必然要呈现强者恒强、赢家通吃的发展态势。此外，正如我前两天在一篇小文中说的：包括互联网在内的种种高科技手段的运用，也让貌似很传统的一些优秀企业可以实现规模扩大与效益提高的正反馈。,51.0,14.0,94.0,https://m.weibo.cn/status/G0QNupg1i?mblogid=G0QNupg1i&luicode=10000011&lfid=1076031254381361
296,2018-01-30 22:54:55,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em;height:1em;"" alt=""[赞]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-ba097f8ec2.png"" style=""width:1em;height:1em;"" alt=""[拳头]""></span>确实值得细细品读！//<a href='https://m.weibo.cn/n/但斌'>@但斌</a>: <span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em;height:1em;"" alt=""[作揖]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;"" alt=""[心]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f9c28c70ef.png"" style=""width:1em;height:1em;"" alt=""[鲜花]""></span>//<a href='https://m.weibo.cn/n/廉洁奉公武'>@廉洁奉公武</a>：金针度人无保留，桃李不言下成蹊。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em;height:1em;"" alt=""[赞]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f9c28c70ef.png"" style=""width:1em;height:1em;"" alt=""[鲜花]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-4ac2b70b8f.png"" style=""width:1em;height:1em;"" alt=""[鼓掌]""></span>",16.0,5.0,42.0,https://m.weibo.cn/status/G0QENqn9a?mblogid=G0QENqn9a&luicode=10000011&lfid=1076031254381361
297,2018-01-30 20:49:20,回复<a href='https://m.weibo.cn/n/黄土高坡的快乐时光'>@黄土高坡的快乐时光</a>:从国外的自然条件来看，使用光伏空调要比国内好些，将来可能形成新的“出口转内销”！虽然相比较于茅台“稳稳当当”赚钱，格力是“晃晃悠悠”赚钱，但是论出海的风口，显然格力要大得多了。从去年到现在的消息看，格力在国际化拓展上明显力度加大了。,21.0,4.0,14.0,https://m.weibo.cn/status/G0PPOx7po?mblogid=G0PPOx7po&luicode=10000011&lfid=1076031254381361
298,2018-01-30 20:37:02,//<a href='https://m.weibo.cn/n/梁瑞安'>@梁瑞安</a>: //<a href='https://m.weibo.cn/n/但斌'>@但斌</a>://<a href='https://m.weibo.cn/n/太阳神nmd'>@太阳神nmd</a>：对茅台这样伟大的企业的未来，审视的格局确实是问题，任何一个创新，比如生肖酒，1500吨就要多产生利润约25亿。,7.0,4.0,4.0,https://m.weibo.cn/status/G0PKPuq4G?mblogid=G0PKPuq4G&luicode=10000011&lfid=1076031254381361
299,2018-01-30 20:34:53,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-ba097f8ec2.png"" style=""width:1em;height:1em;"" alt=""[拳头]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-ba097f8ec2.png"" style=""width:1em;height:1em;"" alt=""[拳头]""></span>",15.0,4.0,23.0,https://m.weibo.cn/status/G0PJX8Bel?mblogid=G0PJX8Bel&luicode=10000011&lfid=1076031254381361
300,2018-01-30 20:34:10,"发表了博文《新华社为中国证监会点赞：斩妖除魔任何人不能兴风作浪》按：来源：<a data-url=""http://t.cn/R8GpfNK"" href=""http://wap.eastmoney.cn/3g/news/article,8,345,1,201801308272569http://blog.sina.com.cn/s/blog_4ac457310102xd6c.html?ref=weibocard"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">新华社为中国证监会点赞：斩妖除魔任何人不能兴风作浪</a> ​",18.0,0.0,11.0,https://m.weibo.cn/status/G0PJF2FHs?mblogid=G0PJF2FHs&luicode=10000011&lfid=1076031254381361
301,2018-01-30 19:48:58,//<a href='https://m.weibo.cn/n/股道热肠也'>@股道热肠也</a>: 非常棒！,8.0,2.0,11.0,https://m.weibo.cn/status/G0PrjpSGf?mblogid=G0PrjpSGf&luicode=10000011&lfid=1076031254381361
302,2018-01-30 17:55:13,"发表了博文《他在茅台“服役”四十三年，从赤水河畔到香醉世界》2018年01月29日10:15:44中国江苏网<a data-url=""http://t.cn/R8GwWVA"" href=""http://cj.sina.com.cn/articles/view/2056346650http://blog.sina.com.cn/s/blog_4ac457310102xd60.html?ref=weibocard"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">他在茅台“服役”四十三年，从赤水河畔到香醉世界</a> ​",9.0,3.0,3.0,https://m.weibo.cn/status/G0OH8Ez2c?mblogid=G0OH8Ez2c&luicode=10000011&lfid=1076031254381361
303,2018-01-29 22:06:00,转发微博,11.0,5.0,10.0,https://m.weibo.cn/status/G0GUri8am?mblogid=G0GUri8am&luicode=10000011&lfid=1076031254381361
304,2018-01-29 22:05:54,"//<a href='https://m.weibo.cn/n/孤独捕猎者'>@孤独捕猎者</a>: 同感，双色兄//<a href='https://m.weibo.cn/n/双色杜梋'>@双色杜梋</a>:回复<a href='https://m.weibo.cn/n/逯静一'>@逯静一</a>:2018年东阿阿胶每股业绩及增长和云南白药大体相当，而ROE及股息远好于白药；面对百元白药，阿胶打6折，同仁堂片仔癀估值更是高高在上！不要告诉我阿胶是后娘养的<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_huaixiao-bb5966dcc6.png"" style=""width:1em;height:1em;"" alt=""[坏笑]""></span>深股通3-4季度增持白药，年后转向积极增持阿胶<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-ba097f8ec2.png"" style=""width:1em;height:1em;"" alt=""[拳头]""></span>！//<a href='https://m.weibo.cn/n/逯静一'>@逯静一</a>:目前的阿胶",10.0,5.0,12.0,https://m.weibo.cn/status/G0GUohIR1?mblogid=G0GUohIR1&luicode=10000011&lfid=1076031254381361
305,2018-01-29 21:56:38,"【耐人寻味的数据】1、关于东阿阿胶的：2018年深股通加仓加速，至1月26日，从香港方面进来的资金已加1002万股，持股近4433万股，占股本6.77%。而截止去年底，公募基金从高位6月的425家持股8737万股减持至年底43家持股仅575万股。2、关于贵州茅台的：截至上周五，来自香港方面的国际对冲基金以及在港券商，计持有7319万股，占股本5.82%；而证金持股1962万股，占1.56%，而且国内没有一家机构持股超过1%。点评：如果数据属实，是外资傻呢，还是国内投资人傻呢？！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-5ee3076b68.png"" style=""width:1em;height:1em;"" alt=""[疑问]""></span>",62.0,52.0,161.0,https://m.weibo.cn/status/G0GQDrheV?mblogid=G0GQDrheV&luicode=10000011&lfid=1076031254381361
306,2018-01-29 21:42:21,转发微博,13.0,3.0,8.0,https://m.weibo.cn/status/G0GKQ8Nxh?mblogid=G0GKQ8Nxh&luicode=10000011&lfid=1076031254381361
307,2018-01-29 19:29:47,"发表了博文《董明珠：我为什么从来不收同行的员工？》2018年01月27日19:18新浪综合链接地址：<a data-url=""http://t.cn/R8ynRvX"" href=""http://finance.sina.com.cn/wm/2018-01-27/doc-ifyqyhttp://blog.sina.com.cn/s/blog_4ac457310102xd1z.html?ref=weibocard"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">董明珠：我为什么从来不收同行的员工？</a> ​",24.0,8.0,26.0,https://m.weibo.cn/status/G0FT21ttY?mblogid=G0FT21ttY&luicode=10000011&lfid=1076031254381361
308,2018-01-28 23:43:58,"//<a href='https://m.weibo.cn/n/黄土高坡的快乐时光'>@黄土高坡的快乐时光</a>: 2000亿目标<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em;height:1em;"" alt=""[赞]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em;height:1em;"" alt=""[赞]""></span>",20.0,2.0,14.0,https://m.weibo.cn/status/G0y7I1tVj?mblogid=G0y7I1tVj&luicode=10000011&lfid=1076031254381361
309,2018-01-28 23:07:24,转发微博,22.0,0.0,4.0,https://m.weibo.cn/status/G0xSRz5TR?mblogid=G0xSRz5TR&luicode=10000011&lfid=1076031254381361
310,2018-01-28 22:31:26,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em;height:1em;"" alt=""[赞]""></span>",7.0,2.0,8.0,https://m.weibo.cn/status/G0xEgpz01?mblogid=G0xEgpz01&luicode=10000011&lfid=1076031254381361
311,2018-01-28 22:26:04,"发表了博文《投资三言两语之“被剥夺超级反应倾向”》【被剥夺超级反应倾向】说起芒格，我认为这个外国老头儿当算是世界上最有智慧的老人之一了。巴菲特的儿子说，在聪明智慧方面芒格第一，是要超过他的父亲的。我认<a data-url=""http://t.cn/R8AK2vJ"" href=""http://blog.sina.com.cn/s/blog_4ac457310102xd1i.html?ref=weibocard"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">投资三言两语之“被剥夺超级反应倾向”</a> ​",43.0,7.0,39.0,https://m.weibo.cn/status/G0xC55csi?mblogid=G0xC55csi&luicode=10000011&lfid=1076031254381361
312,2018-01-28 19:49:23,"净利率15%，这当是空调品类的指标，如果算上其它收入，就当低些了。2017年净利润200多亿，如果畅想2018年300亿有点偏乐观了。其实，保守一些，更容易带来惊喜。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;"" alt=""[微笑]""></span>",28.0,10.0,76.0,https://m.weibo.cn/status/G0wAundGW?mblogid=G0wAundGW&luicode=10000011&lfid=1076031254381361
313,2018-01-28 10:24:21,//<a href='https://m.weibo.cn/n/佐罗_厚恩投资'>@佐罗_厚恩投资</a>: 转发微博,11.0,2.0,10.0,https://m.weibo.cn/status/G0sT915gD?mblogid=G0sT915gD&luicode=10000011&lfid=1076031254381361
314,2018-01-28 10:23:38,转发微博,8.0,0.0,2.0,https://m.weibo.cn/status/G0sSQDx8E?mblogid=G0sSQDx8E&luicode=10000011&lfid=1076031254381361
315,2018-01-28 10:23:28,转发微博,9.0,0.0,2.0,https://m.weibo.cn/status/G0sSN8fco?mblogid=G0sSN8fco&luicode=10000011&lfid=1076031254381361
316,2018-01-28 10:21:16,"茅台稳稳当当赚钱，格力晃晃悠悠赚钱，前者出口风口小些，后者出海风量更大，既然是“龙凤配”，就一网打尽呗！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em;height:1em;"" alt=""[嘻嘻]""></span>//<a href='https://m.weibo.cn/n/军顺之光'>@军顺之光</a>: //<a href='https://m.weibo.cn/n/牛健成'>@牛健成</a>: 回复<a href='https://m.weibo.cn/n/牛健成'>@牛健成</a>:感恩西格尔的公式，高收益=低预期+高股息+高增长。1.相信也是一种力量！因为相信我们能否看见？茅格看谁先到整数？即1000元、100元2.守得住寂寞",20.0,8.0,35.0,https://m.weibo.cn/status/G0sRTjTWc?mblogid=G0sRTjTWc&luicode=10000011&lfid=1076031254381361
317,2018-01-28 10:04:06,转发微博,3.0,0.0,0.0,https://m.weibo.cn/status/G0sKVgMI9?mblogid=G0sKVgMI9&luicode=10000011&lfid=1076031254381361
318,2018-01-27 22:40:49,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em;height:1em;"" alt=""[赞]""></span>//<a href='https://m.weibo.cn/n/处境如初'>@处境如初</a>: 转发微博",23.0,6.0,25.0,https://m.weibo.cn/status/G0ohA19lt?mblogid=G0ohA19lt&luicode=10000011&lfid=1076031254381361
319,2018-01-27 19:13:52,经典不厌百回听！//<a href='https://m.weibo.cn/n/冰冻三尺一'>@冰冻三尺一</a>: 转发微博,27.0,3.0,39.0,https://m.weibo.cn/status/G0mVAeiGB?mblogid=G0mVAeiGB&luicode=10000011&lfid=1076031254381361
320,2018-01-26 23:10:27,转发微博,25.0,4.0,7.0,https://m.weibo.cn/status/G0f36lx1M?mblogid=G0f36lx1M&luicode=10000011&lfid=1076031254381361
321,2018-01-24 17:35:05,//<a href='https://m.weibo.cn/n/寻觅寻觅寻觅916_850'>@寻觅寻觅寻觅916_850</a>: //<a href='https://m.weibo.cn/n/吴小朋同学'>@吴小朋同学</a>://<a href='https://m.weibo.cn/n/坚定价投'>@坚定价投</a>:复利的世界，又有多少人懂。,39.0,10.0,106.0,https://m.weibo.cn/status/FFRsjp9wb?mblogid=FFRsjp9wb&luicode=10000011&lfid=1076031254381361
322,2018-01-24 17:32:08,"发表了博文《央媒评：格力积极探索新能源，对未来能源格局产生重要影响（另一篇）》来源：2018-01-24格力电器<a data-url=""http://t.cn/RQ1Gmu0"" href=""http://mp.weixin.qq.com/s/e-zVYs-1VpQX4Wdeg4http://blog.sina.com.cn/s/blog_4ac457310102xcrr.html?ref=weibocard"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">央媒评：格力积极探索新能源，对未来能源格局产生重要影响（另一篇）</a> ​",36.0,5.0,21.0,https://m.weibo.cn/status/FFRr7fo0y?mblogid=FFRr7fo0y&luicode=10000011&lfid=1076031254381361
323,2018-01-22 19:48:43,正确的说法是智能制造从2012年就开做了//<a href='https://m.weibo.cn/n/闲来一坐s话投资'>@闲来一坐s话投资</a>: 回复<a href='https://m.weibo.cn/n/黄土高坡的快乐时光'>@黄土高坡的快乐时光</a>:嗯，据我这些年的跟踪观察，格力电器其实向来有一个只做不说的文化，别看董明珠女士经常出面，成为“网红”，其实关键事儿感觉她从来不提前透露，比如，格力的智能家居12年就开始做了，可是到2015年差不多成形了才说,36.0,2.0,8.0,https://m.weibo.cn/status/FFztz4yZr?mblogid=FFztz4yZr&luicode=10000011&lfid=1076031254381361
324,2018-01-22 19:46:48,回复<a href='https://m.weibo.cn/n/黄土高坡的快乐时光'>@黄土高坡的快乐时光</a>:嗯，据我这些年的跟踪观察，格力电器其实向来有一个只做不说的文化，别看董明珠女士经常出面，成为“网红”，其实关键事儿感觉她从来不提前透露，比如，格力的智能家居12年就开始做了，可是到2015年差不多成形了才说出来。,29.0,1.0,15.0,https://m.weibo.cn/status/FFzsMztoo?mblogid=FFzsMztoo&luicode=10000011&lfid=1076031254381361
325,2018-01-22 19:44:03,"回复<a href='https://m.weibo.cn/n/吴承欣'>@吴承欣</a>:格力制造手机，我认为其战略考虑是控制住智能家居的入口，格力不想便宜外家，其实就是格力手机失败了，对格力电器整体来讲会造成多大伤害吗？不会有多大伤害的。嗯，我那格力手机现在还用着呢！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;"" alt=""[微笑]""></span>//<a href='https://m.weibo.cn/n/吴承欣'>@吴承欣</a>:董明珠不简单 知道为啥您用格力手机了",17.0,6.0,8.0,https://m.weibo.cn/status/FFzrFoInL?mblogid=FFzrFoInL&luicode=10000011&lfid=1076031254381361
326,2018-01-22 19:38:25,"发表了博文《全球最大光伏空调项目格力强势落地美国》格力电器2018-01-2212:38:32日前，在美国亚利桑那州凤凰世贸中心销售总部举行了格力光伏多联机工程合作的签约仪式。凯撒市市长CraigMc<a data-url=""http://t.cn/RQQuSsO"" href=""http://blog.sina.com.cn/s/blog_4ac457310102xcm9.html?ref=weibocard"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">全球最大光伏空调项目格力强势落地美国</a> ​",31.0,5.0,31.0,https://m.weibo.cn/status/FFzpnBB5R?mblogid=FFzpnBB5R&luicode=10000011&lfid=1076031254381361
327,2018-01-22 18:49:36,"发表了博文《医药“帝国时代”开启》2017-12-2507:40:49来源：格隆汇转自同花顺财经：<a data-url=""http://t.cn/RQQThtb"" href=""http://stock.10jqka.com.cn/20171225/c602171713.shtmhttp://blog.sina.com.cn/s/blog_4ac457310102xcl0.html?ref=weibocard"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">医药“帝国时代”开启</a> ​",18.0,0.0,34.0,https://m.weibo.cn/status/FFz5zeGmU?mblogid=FFz5zeGmU&luicode=10000011&lfid=1076031254381361
328,2018-01-22 13:02:51,"回复<a href='https://m.weibo.cn/n/蜀中子弟01'>@蜀中子弟01</a>:<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;"" alt=""[心]""></span>//<a href='https://m.weibo.cn/n/蜀中子弟01'>@蜀中子弟01</a>:时光不能倒流，真知可以穿越历史。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f9c28c70ef.png"" style=""width:1em;height:1em;"" alt=""[鲜花]""></span>",18.0,5.0,14.0,https://m.weibo.cn/status/FFwOPkOFI?mblogid=FFwOPkOFI&luicode=10000011&lfid=1076031254381361
329,2018-01-22 13:01:17,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-ba097f8ec2.png"" style=""width:1em;height:1em;"" alt=""[拳头]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-ba097f8ec2.png"" style=""width:1em;height:1em;"" alt=""[拳头]""></span>//<a href='https://m.weibo.cn/n/陈绍霞Zju'>@陈绍霞Zju</a>: 转发微博",20.0,3.0,59.0,https://m.weibo.cn/status/FFwObpyCp?mblogid=FFwObpyCp&luicode=10000011&lfid=1076031254381361
330,2018-01-22 12:57:32,"回复<a href='https://m.weibo.cn/n/顺水行舟乐悠悠'>@顺水行舟乐悠悠</a>:谢谢你，不过，目前我还没有这个想法。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;"" alt=""[心]""></span>",9.0,1.0,0.0,https://m.weibo.cn/status/FFwMFc8nB?mblogid=FFwMFc8nB&luicode=10000011&lfid=1076031254381361
331,2018-01-22 12:55:35,"发表了博文《荒岛股票铺就“长投”之路+专访职业投资人任俊杰》2018-01-2019:36:55来源：证券市场红周刊作者：李健来源金融界，链接地址：<a data-url=""http://t.cn/RQHtbZh"" href=""http://stock.jrj.com.cn/20http://blog.sina.com.cn/s/blog_4ac457310102xcl3.html?ref=weibocard"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">荒岛股票铺就“长投”之路 专访职业投资人任俊杰</a> ​",30.0,3.0,47.0,https://m.weibo.cn/status/FFwLS9tbT?mblogid=FFwLS9tbT&luicode=10000011&lfid=1076031254381361
332,2018-01-22 12:54:46,"发表了博文《威廉·卢恩的投资之道》按：来源：2018-01-15格上私募圈作者：威廉·卢恩来源：淡水value（ID：LQ-New-value）威廉·卢恩（WilliamJ.Ruane，1925年-2<a data-url=""http://t.cn/RQHthzi"" href=""http://blog.sina.com.cn/s/blog_4ac457310102xccw.html?ref=weibocard"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">威廉·卢恩的投资之道</a> ​",16.0,1.0,34.0,https://m.weibo.cn/status/FFwLx7wbG?mblogid=FFwLx7wbG&luicode=10000011&lfid=1076031254381361
333,2018-01-21 23:08:41,"回复<a href='https://m.weibo.cn/n/奈新_31711'>@奈新_31711</a>:不过，不是我本人阅读的呢，我感觉阅读得并不太流畅呢！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em;height:1em;"" alt=""[嘻嘻]""></span>",17.0,5.0,8.0,https://m.weibo.cn/status/FFrmenxFX?mblogid=FFrmenxFX&luicode=10000011&lfid=1076031254381361
334,2018-01-21 23:06:13,"【假如时光可以倒流】今日偶然看到自己的旧文，不是自己得琴，而是自己有些小感动：有感于自己在寒风中的坚持！<br/>分享自闲来一坐s话投资  《投资观察：充分竞争行业中的牛股特点》 - ...  (来自 <a href='https://m.weibo.cn/n/头条博客'>@头条博客</a>) - <a data-url=""http://t.cn/RQjEWhd"" href=""http://blog.sina.com.cn/s/blog_4ac457310101iepf.html?utm_source=bshare&utm_campaign=bshare&utm_medium=sinaminiblog&bsh_bid=1928574607"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">投资观察：充分竞争行业中的牛股特点</a> ​",60.0,5.0,41.0,https://m.weibo.cn/status/FFrleBiM7?mblogid=FFrleBiM7&luicode=10000011&lfid=1076031254381361
335,2018-01-21 23:04:42,"【假如时光可以倒流】今日整偶然看到自己的旧文，自己心里也有些许小感动：投资有时确实需要那种在寒风中的坚持！<br/>分享自闲来一坐s话投资  《投资观察：这几支医药白马股还会创新高吗？你懂... - ...  (来自 <a href='https://m.weibo.cn/n/头条博客'>@头条博客</a>) - <a data-url=""http://t.cn/RQjE5I7"" href=""http://blog.sina.com.cn/s/blog_4ac457310101icdg.html?utm_source=bshare&utm_campaign=bshare&utm_medium=sinaminiblog&bsh_bid=1928573491"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">投资观察：这几支医药白马股还会创新高吗？你懂的！</a> ​",32.0,5.0,38.0,https://m.weibo.cn/status/FFrkBAFrv?mblogid=FFrkBAFrv&luicode=10000011&lfid=1076031254381361
336,2018-01-21 21:06:57,朋友告知：我的那电子小书也用广播的呢。,17.0,4.0,32.0,https://m.weibo.cn/status/FFqyPkiDm?mblogid=FFqyPkiDm&luicode=10000011&lfid=1076031254381361
337,2018-01-21 20:53:14,"发表了博文《李驰、林园等“大话”狗年投资》2018-01-10红刊财经李驰-同威投资链接地址：<a data-url=""http://t.cn/RQjUUE1"" href=""http://mp.weixin.qq.com/s?__biz=MjM5OTgxMjQ2MA==&mid=http://blog.sina.com.cn/s/blog_4ac457310102xcjm.html?ref=weibocard"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">李驰、林园等“大话”狗年投资</a> ​",36.0,3.0,57.0,https://m.weibo.cn/status/FFqtfAtkh?mblogid=FFqtfAtkh&luicode=10000011&lfid=1076031254381361
338,2018-01-21 12:58:03,回复<a href='https://m.weibo.cn/n/发财树888888'>@发财树888888</a>:哦，是吗？不知谁弄上的？//<a href='https://m.weibo.cn/n/发财树888888'>@发财树888888</a>:喜马拉雅上有闲大的文章//<a href='https://m.weibo.cn/n/闲来一坐s话投资'>@闲来一坐s话投资</a>:回复<a href='https://m.weibo.cn/n/66强圣88'>@66强圣88</a>:谢谢你的认可！以前我的那本电子小书编辑也曾经与我谈过这个问题，主要是我时间精力不够啊，所以目前没有这个想法儿。,12.0,6.0,3.0,https://m.weibo.cn/status/FFnmnkyqG?mblogid=FFnmnkyqG&luicode=10000011&lfid=1076031254381361
339,2018-01-21 12:54:20,"//<a href='https://m.weibo.cn/n/禾子爱美食_坚信价值'>@禾子爱美食_坚信价值</a>: 好东西都献给老外了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;"" alt=""[摊手]""></span>",11.0,5.0,7.0,https://m.weibo.cn/status/FFnkRku0M?mblogid=FFnkRku0M&luicode=10000011&lfid=1076031254381361
340,2018-01-21 12:51:09,"回复<a href='https://m.weibo.cn/n/黄土高坡的快乐时光'>@黄土高坡的快乐时光</a>:也很羡慕你们生活在一个好时代，相比之下，我这个年纪的人才有“白首方悔投资迟”的感叹呢，——当然，我现在还没有白首！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em;height:1em;"" alt=""[嘻嘻]""></span>//<a href='https://m.weibo.cn/n/黄土高坡的快乐时光'>@黄土高坡的快乐时光</a>:谢谢闲大提供这个高起点的肩膀给我，站在前辈的肩膀上，我受益匪浅。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em;height:1em;"" alt=""[作揖]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em;height:1em;"" alt=""[作揖]""></span>",15.0,4.0,12.0,https://m.weibo.cn/status/FFnjAbIvj?mblogid=FFnjAbIvj&luicode=10000011&lfid=1076031254381361
